-10	-1	0.0001
-9.9999	-1	0.0002
-9.9997	-1	0.0004
-9.9993	-1	0.0008
-9.9985	-1	0.0016
-9.9969	-1	0.0032
-9.9937	-1	0.0064
-9.987300000000001	-1	0.0128
-9.9745	-1	0.0256
-9.9489	-1	0.0512
-9.8977	-1	0.1024
-9.795300000000001	-1	0.2048
-9.5905	-1	0.4096
-9.180900000000001	-1	0.8192
-8.680900000000001	-1	1
-8.180900000000001	-1	1
-7.680900000000001	-1	1
-7.180900000000001	-1	1
-6.680900000000001	-1	1
-6.180900000000001	-1	1
-5.680900000000001	-1	1
-5.180900000000001	-1	1
-4.680900000000001	-1	1
-4.180900000000001	-1	1
-3.680900000000001	-1	1
-3.180900000000001	-1	1
-2.680900000000001	-1	1
-2.180900000000001	-1	1
-1.6809000000000012	-1	1
-1.1809000000000012	-1	1
-0.6809000000000012	-1	1
-0.6309000000000011	-1	0.1
-0.5309000000000011	-0.9999999999999494	0.2
-0.4482911599523238	-0.9999999997823606	0.16521768009535467
-0.4054916234373063	-0.9999999902587191	0.085599073030035
-0.357122291259654	-0.9999995604007967	0.07069343655467662
-0.32484142949403266	-0.9999956526812572	0.04444482211405764
-0.2970048059006228	-0.9999733451264268	0.03184683701381369
-0.2733926572959538	-0.9998895310589433	0.025352691119726555
-0.2527690764009222	-0.9996493687498466	0.02161982936683241
-0.23412676950504835	-0.9990705489287467	0.01933159848747839
-0.21479517101756995	-0.9976157988141641	0.01741223486162828
-0.19738293615594166	-0.9947522140166168	0.017103459484923547
-0.18027947667101812	-0.9892133947043479	0.017720479504129184
-0.16255899716688893	-0.9784911691534057	0.023129171729571928
-0.14629653681413882	-0.9614487984978295	0.018148667635826544
-0.13232457837833772	-0.9387037131565384	0.014708822825317406
-0.11947366420802602	-0.908897938749486	0.013284344667216374
-0.10618931954080965	-0.8668367027439068	0.012233823222239565
-0.09395549631857009	-0.816063389747582	0.01202121040639076
-0.08193428591217933	-0.7534320233677063	0.012041811403669165
-0.06989247450851016	-0.6770573391002657	0.012545964942244005
-0.057346509566266156	-0.5826355466967396	0.014285608373535581
-0.04306090119273057	-0.4574577389149095	0.01795881522462576
-0.031722001739358636	-0.3462919298725189	0.012244994395269618
-0.021668314658212316	-0.2407274903826287	0.010419597640515699
-0.012570902474347613	-0.1411037860821261	0.00936963516778197
-0.004285969792843614	-0.04833239975507321	0.008515586683215495
0.003124274061387197	0.03524218441451747	0.007607491352624511
0.010731765414011708	0.12063171403989306	0.007282211809546161
0.018013977223557867	0.20108851708195477	0.008547283914415883
0.02656126113797375	0.29281020830451665	0.009409607953166825
0.03597086909114058	0.3890409133905817	0.010678592048266421
0.046649461139406996	0.49056839454302104	0.012939628159836484
0.05958908929924348	0.6006132491684576	0.021965936150783516
0.07192948142759954	0.6909590519709851	0.013505928026972548
0.08373860378146658	0.763682990276875	0.012185577945016745
0.09592418172648333	0.8250830043658017	0.011787744686555881
0.10771192641303921	0.8723104964159578	0.012064784936471402
0.11977671134951062	0.9097154243822776	0.012545008065251327
0.13232171941476195	0.9386981070752254	0.013425537732326036
0.145747257147088	0.9607138843605632	0.014990401457373417
0.16073765860446143	0.9769842840498216	0.018701258044731436
0.17943891664919287	0.9888400222083122	0.022202973813036972
0.1964550231601521	0.9945354687771114	0.017656950263322757
0.21411197342347485	0.9975382147055164	0.017056691060349346
0.2311686644838242	0.9989215419166023	0.017975134168730887
0.2491437986525551	0.9995739850124193	0.019358531978628087
0.2685023306311832	0.9998536509760856	0.021615414245289278
0.29011774487647246	0.999959190683856	0.02509806676140973
0.3152158116378822	0.9999917152986587	0.03078560075924066
0.34600141239712284	0.9999990038888333	0.04107202552200485
0.3870734379191277	0.9999999530441821	0.06358041956391676
0.45065385748304443	0.9999999974624865	0.12716083912783352
0.5778146966108779	0.9999999976995924	0.25432167825566704
0.8321363748665449	0.9999999976995932	0.5086433565113341
1.332136374866545	0.9999999976995932	1
1.832136374866545	0.9999999976995932	1
2.332136374866545	0.9999999976995932	1
2.832136374866545	0.9999999976995932	1
3.332136374866545	0.9999999976995932	1
3.832136374866545	0.9999999976995932	1
4.332136374866545	0.9999999976995932	1
4.832136374866545	0.9999999976995932	1
5.332136374866545	0.9999999976995932	1
5.832136374866545	0.9999999976995932	1
6.332136374866545	0.9999999976995932	1
6.832136374866545	0.9999999976995932	1
7.332136374866545	0.9999999976995932	1
7.832136374866545	0.9999999976995932	1
8.332136374866545	0.9999999976995932	1
8.832136374866545	0.9999999976995932	1
9.332136374866545	0.9999999976995932	1
9.832136374866545	0.9999999976995932	1
10	0.9999999976995932	0.33572725026690975
